sentence_id,post_id,source,in_processed_test_3237,in_test_v4_silver,in_gold_v2,in_v4_hybrid_2601,in_simhuman980,has_v4_labels,n_spans,annotation_protocol,human_verification_status,processed_test_has_bio4,eligible_for_repartition,exclusion_reason,title
1989-s0049,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0050,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0051,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0052,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0053,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0054,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0055,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0056,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0057,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0058,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0059,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0060,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0061,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0062,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0063,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0064,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0065,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0066,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0067,1989,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0068,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0069,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0070,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0071,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0072,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1989-s0073,1989,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,深圳市福田区人民政府-华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者体检、...
1990-s0025,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0026,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0027,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0028,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0029,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0030,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0031,1990,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0032,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0033,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0034,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0035,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0036,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0037,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0038,1990,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0039,1990,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0040,1990,Public,1,1,0,0,0,1,0,empty_welfare,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0041,1990,Public,1,1,0,0,0,1,0,empty_welfare,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0042,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0043,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0044,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0045,1990,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0046,1990,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0047,1990,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0048,1990,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1990-s0049,1990,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,中国水产科学研究院黑龙江水产研究所2023年度第二批招聘公告
1991-s0048,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0054,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0058,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0060,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0061,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0062,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0063,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0064,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0065,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0066,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0067,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0068,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0069,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0070,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0071,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0072,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0073,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0074,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0075,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0076,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0077,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0078,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0079,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0080,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0081,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0082,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0083,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0084,1991,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0085,1991,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0086,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0087,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0088,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0089,1991,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0090,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0091,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0092,1991,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0093,1991,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0094,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0095,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0096,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0097,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0098,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0099,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0100,1991,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0101,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0102,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0103,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0104,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0105,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0106,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0107,1991,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0108,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0109,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0110,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0111,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0112,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0113,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0114,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0115,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0116,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0117,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0118,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1991-s0119,1991,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年海南琼海市招聘大学生乡村医生公告
1992-s0008,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0009,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0010,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0011,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0012,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0013,1992,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0014,1992,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1992-s0015,1992,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,江苏省省级机关医院总务科技术人员招聘公告
1993-s0012,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0013,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0014,1993,Public,1,1,0,0,0,1,8,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0015,1993,Public,1,1,0,0,0,1,8,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0016,1993,Public,1,1,0,0,0,1,0,empty_welfare,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0017,1993,Public,1,1,0,0,0,1,0,empty_welfare,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0018,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0019,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0020,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0021,1993,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0022,1993,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1993-s0023,1993,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,北京协和医院张博研究员课题组招聘科研助理启示
1994-s0007,1994,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0008,1994,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0009,1994,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0010,1994,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0011,1994,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0012,1994,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1994-s0013,1994,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市2023年公开招聘中小学教师公告（第十一号）
1995-s0047,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0068,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
