set,id,global_id,source_domain,model,empty_gold_span
pred_duplicate_id,1988-s0082,,,ChatGPT,2
pred_duplicate_id,1988-s0083,,,ChatGPT,2
pred_duplicate_id,1988-s0084,,,ChatGPT,2
pred_duplicate_id,1988-s0085,,,ChatGPT,2
pred_duplicate_id,1988-s0086,,,ChatGPT,2
pred_duplicate_id,1988-s0087,,,ChatGPT,2
pred_duplicate_id,1988-s0088,,,ChatGPT,2
pred_duplicate_id,1988-s0089,,,ChatGPT,2
pred_duplicate_id,1988-s0090,,,ChatGPT,2
pred_duplicate_id,1988-s0091,,,ChatGPT,2
pred_duplicate_id,1988-s0092,,,ChatGPT,2
pred_duplicate_id,1988-s0093,,,ChatGPT,2
pred_duplicate_id,1988-s0094,,,ChatGPT,2
pred_duplicate_id,1988-s0095,,,ChatGPT,2
pred_duplicate_id,1988-s0096,,,ChatGPT,2
pred_duplicate_id,1988-s0097,,,ChatGPT,2
pred_duplicate_id,1988-s0098,,,ChatGPT,2
pred_duplicate_id,1988-s0099,,,ChatGPT,2
pred_duplicate_id,1988-s0100,,,ChatGPT,2
pred_duplicate_id,1988-s0101,,,ChatGPT,2
pred_duplicate_id,1988-s0102,,,ChatGPT,2
pred_duplicate_id,1988-s0103,,,ChatGPT,2
pred_duplicate_id,1988-s0104,,,ChatGPT,2
pred_duplicate_id,1988-s0105,,,ChatGPT,2
pred_duplicate_id,1988-s0106,,,ChatGPT,2
pred_duplicate_id,1988-s0107,,,ChatGPT,2
pred_duplicate_id,1988-s0108,,,ChatGPT,2
pred_duplicate_id,1988-s0109,,,ChatGPT,2
pred_duplicate_id,1988-s0110,,,ChatGPT,2
pred_duplicate_id,1988-s0111,,,ChatGPT,2
pred_duplicate_id,1988-s0112,,,ChatGPT,2
pred_duplicate_id,1988-s0113,,,ChatGPT,2
pred_duplicate_id,1988-s0114,,,ChatGPT,2
pred_duplicate_id,1988-s0115,,,ChatGPT,2
pred_duplicate_id,1988-s0116,,,ChatGPT,2
pred_duplicate_id,1988-s0117,,,ChatGPT,2
pred_duplicate_id,1988-s0118,,,ChatGPT,2
pred_duplicate_id,1988-s0119,,,ChatGPT,2
pred_duplicate_id,1988-s0120,,,ChatGPT,2
pred_duplicate_id,1988-s0121,,,ChatGPT,2
pred_duplicate_id,1988-s0122,,,ChatGPT,2
pred_duplicate_id,1988-s0123,,,ChatGPT,2
pred_duplicate_id,1988-s0124,,,ChatGPT,2
pred_duplicate_id,1988-s0125,,,ChatGPT,2
pred_duplicate_id,1988-s0126,,,ChatGPT,2
pred_duplicate_id,1988-s0127,,,ChatGPT,2
pred_duplicate_id,1988-s0128,,,ChatGPT,2
pred_duplicate_id,1988-s0129,,,ChatGPT,2
pred_duplicate_id,1988-s0130,,,ChatGPT,2
pred_duplicate_id,1988-s0131,,,ChatGPT,2
pred_duplicate_id,1988-s0132,,,ChatGPT,2
pred_duplicate_id,1988-s0133,,,ChatGPT,2
pred_duplicate_id,1988-s0134,,,ChatGPT,2
pred_duplicate_id,1988-s0135,,,ChatGPT,2
pred_duplicate_id,1988-s0136,,,ChatGPT,2
pred_duplicate_id,1988-s0137,,,ChatGPT,2
pred_duplicate_id,1988-s0138,,,ChatGPT,2
pred_duplicate_id,1988-s0139,,,ChatGPT,2
pred_duplicate_id,1988-s0140,,,ChatGPT,2
pred_duplicate_id,1988-s0141,,,ChatGPT,2
pred_duplicate_id,1988-s0142,,,ChatGPT,2
pred_duplicate_id,1988-s0143,,,ChatGPT,2
pred_duplicate_id,1988-s0144,,,ChatGPT,2
pred_duplicate_id,1988-s0145,,,ChatGPT,2
pred_duplicate_id,1988-s0146,,,ChatGPT,2
pred_duplicate_id,1988-s0147,,,ChatGPT,2
pred_duplicate_id,1988-s0148,,,ChatGPT,2
pred_duplicate_id,1988-s0149,,,ChatGPT,2
pred_duplicate_id,1988-s0150,,,ChatGPT,2
pred_duplicate_id,1988-s0151,,,ChatGPT,2
pred_duplicate_id,1988-s0152,,,ChatGPT,2
pred_duplicate_id,1988-s0153,,,ChatGPT,2
pred_duplicate_id,1988-s0154,,,ChatGPT,2
pred_duplicate_id,1988-s0155,,,ChatGPT,2
pred_duplicate_id,1988-s0156,,,ChatGPT,3
pred_duplicate_id,1988-s0157,,,ChatGPT,3
pred_duplicate_id,1988-s0158,,,ChatGPT,3
pred_duplicate_id,1988-s0159,,,ChatGPT,3
pred_duplicate_id,1988-s0160,,,ChatGPT,3
pred_duplicate_id,1988-s0161,,,ChatGPT,3
pred_duplicate_id,1988-s0162,,,ChatGPT,3
pred_duplicate_id,1988-s0163,,,ChatGPT,3
pred_duplicate_id,1989-s0000,,,ChatGPT,3
pred_duplicate_id,1989-s0001,,,ChatGPT,3
pred_duplicate_id,1989-s0002,,,ChatGPT,3
pred_duplicate_id,1989-s0003,,,ChatGPT,3
pred_duplicate_id,1989-s0004,,,ChatGPT,3
pred_duplicate_id,1989-s0005,,,ChatGPT,3
pred_duplicate_id,1989-s0006,,,ChatGPT,3
pred_duplicate_id,1989-s0007,,,ChatGPT,3
pred_duplicate_id,1989-s0008,,,ChatGPT,3
pred_duplicate_id,1989-s0009,,,ChatGPT,3
pred_duplicate_id,1989-s0010,,,ChatGPT,3
pred_duplicate_id,1989-s0011,,,ChatGPT,3
pred_duplicate_id,1989-s0012,,,ChatGPT,2
pred_duplicate_id,1989-s0013,,,ChatGPT,2
pred_duplicate_id,1989-s0014,,,ChatGPT,2
pred_duplicate_id,1989-s0015,,,ChatGPT,2
pred_duplicate_id,1989-s0016,,,ChatGPT,2
pred_duplicate_id,1989-s0017,,,ChatGPT,2
pred_duplicate_id,1989-s0018,,,ChatGPT,2
pred_duplicate_id,1989-s0019,,,ChatGPT,2
pred_duplicate_id,1989-s0020,,,ChatGPT,2
pred_duplicate_id,1989-s0021,,,ChatGPT,2
pred_duplicate_id,1989-s0022,,,ChatGPT,2
pred_duplicate_id,1989-s0023,,,ChatGPT,2
pred_duplicate_id,1989-s0024,,,ChatGPT,2
pred_duplicate_id,1989-s0025,,,ChatGPT,2
pred_duplicate_id,1989-s0026,,,ChatGPT,2
pred_duplicate_id,1989-s0027,,,ChatGPT,2
pred_duplicate_id,1989-s0028,,,ChatGPT,2
pred_duplicate_id,1989-s0029,,,ChatGPT,2
pred_duplicate_id,1989-s0030,,,ChatGPT,2
pred_duplicate_id,1990-s0000,,,ChatGPT,2
pred_duplicate_id,1990-s0001,,,ChatGPT,2
pred_duplicate_id,1990-s0002,,,ChatGPT,2
pred_duplicate_id,1990-s0003,,,ChatGPT,2
pred_duplicate_id,1990-s0004,,,ChatGPT,2
pred_duplicate_id,1990-s0005,,,ChatGPT,2
pred_duplicate_id,1990-s0006,,,ChatGPT,2
pred_duplicate_id,1990-s0007,,,ChatGPT,2
pred_duplicate_id,1990-s0008,,,ChatGPT,2
pred_duplicate_id,1990-s0009,,,ChatGPT,2
pred_duplicate_id,1990-s0010,,,ChatGPT,2
pred_duplicate_id,1990-s0011,,,ChatGPT,2
pred_duplicate_id,1990-s0012,,,ChatGPT,2
pred_duplicate_id,1990-s0013,,,ChatGPT,2
pred_duplicate_id,1990-s0014,,,ChatGPT,2
pred_duplicate_id,1990-s0015,,,ChatGPT,2
pred_duplicate_id,1990-s0016,,,ChatGPT,2
pred_duplicate_id,1990-s0017,,,ChatGPT,2
pred_duplicate_id,1990-s0018,,,ChatGPT,2
pred_duplicate_id,1990-s0019,,,ChatGPT,2
pred_duplicate_id,1990-s0020,,,ChatGPT,2
pred_duplicate_id,1990-s0021,,,ChatGPT,2
pred_duplicate_id,1990-s0022,,,ChatGPT,2
pred_duplicate_id,1990-s0023,,,ChatGPT,2
pred_duplicate_id,1990-s0024,,,ChatGPT,2
pred_duplicate_id,1991-s0000,,,ChatGPT,2
pred_duplicate_id,1991-s0001,,,ChatGPT,2
pred_duplicate_id,1991-s0002,,,ChatGPT,2
pred_duplicate_id,1991-s0003,,,ChatGPT,2
pred_duplicate_id,1991-s0004,,,ChatGPT,2
pred_duplicate_id,1991-s0005,,,ChatGPT,2
pred_duplicate_id,1991-s0006,,,ChatGPT,2
pred_duplicate_id,1991-s0007,,,ChatGPT,2
pred_duplicate_id,1991-s0008,,,ChatGPT,2
pred_duplicate_id,1991-s0009,,,ChatGPT,2
pred_duplicate_id,1991-s0010,,,ChatGPT,2
pred_duplicate_id,1991-s0011,,,ChatGPT,2
pred_duplicate_id,1991-s0012,,,ChatGPT,2
pred_duplicate_id,1991-s0013,,,ChatGPT,2
pred_duplicate_id,1991-s0014,,,ChatGPT,2
pred_duplicate_id,1991-s0015,,,ChatGPT,2
pred_duplicate_id,1991-s0016,,,ChatGPT,2
pred_duplicate_id,1991-s0017,,,ChatGPT,2
pred_duplicate_id,1991-s0018,,,ChatGPT,2
pred_duplicate_id,1991-s0019,,,ChatGPT,2
pred_duplicate_id,1991-s0020,,,ChatGPT,2
pred_duplicate_id,1991-s0021,,,ChatGPT,2
pred_duplicate_id,1991-s0022,,,ChatGPT,2
pred_duplicate_id,1991-s0023,,,ChatGPT,2
pred_duplicate_id,1991-s0024,,,ChatGPT,2
pred_duplicate_id,1991-s0025,,,ChatGPT,2
pred_duplicate_id,1991-s0026,,,ChatGPT,2
pred_duplicate_id,1991-s0027,,,ChatGPT,2
pred_duplicate_id,1991-s0028,,,ChatGPT,2
pred_duplicate_id,1991-s0029,,,ChatGPT,2
pred_duplicate_id,1991-s0030,,,ChatGPT,2
pred_duplicate_id,1991-s0031,,,ChatGPT,2
pred_duplicate_id,1991-s0032,,,ChatGPT,2
pred_duplicate_id,1991-s0033,,,ChatGPT,2
pred_duplicate_id,1991-s0034,,,ChatGPT,2
pred_duplicate_id,1991-s0035,,,ChatGPT,2
pred_duplicate_id,1991-s0036,,,ChatGPT,2
pred_duplicate_id,1991-s0037,,,ChatGPT,2
pred_duplicate_id,1991-s0038,,,ChatGPT,2
pred_duplicate_id,1991-s0039,,,ChatGPT,2
pred_duplicate_id,1991-s0040,,,ChatGPT,2
pred_duplicate_id,1991-s0041,,,ChatGPT,2
pred_duplicate_id,1991-s0042,,,ChatGPT,2
pred_duplicate_id,1991-s0043,,,ChatGPT,2
pred_duplicate_id,1991-s0044,,,ChatGPT,2
pred_duplicate_id,1991-s0045,,,ChatGPT,2
pred_duplicate_id,1991-s0046,,,ChatGPT,2
pred_duplicate_id,1991-s0047,,,ChatGPT,2
pred_duplicate_id,1991-s0048,,,ChatGPT,2
pred_duplicate_id,1991-s0049,,,ChatGPT,2
pred_duplicate_id,1991-s0050,,,ChatGPT,2
pred_duplicate_id,1991-s0051,,,ChatGPT,2
pred_duplicate_id,1991-s0052,,,ChatGPT,2
pred_duplicate_id,1991-s0053,,,ChatGPT,2
pred_duplicate_id,1991-s0054,,,ChatGPT,2
pred_duplicate_id,1991-s0055,,,ChatGPT,2
pred_duplicate_id,1991-s0056,,,ChatGPT,2
pred_duplicate_id,1991-s0057,,,ChatGPT,2
pred_duplicate_id,1991-s0058,,,ChatGPT,2
pred_duplicate_id,1991-s0059,,,ChatGPT,2
pred_duplicate_id,1992-s0000,,,ChatGPT,2
pred_duplicate_id,1992-s0001,,,ChatGPT,2
pred_duplicate_id,1992-s0002,,,ChatGPT,2
pred_duplicate_id,1992-s0003,,,ChatGPT,2
pred_duplicate_id,1992-s0004,,,ChatGPT,2
pred_duplicate_id,1992-s0005,,,ChatGPT,2
pred_duplicate_id,1992-s0006,,,ChatGPT,2
pred_duplicate_id,1992-s0007,,,ChatGPT,2
pred_duplicate_id,1993-s0000,,,ChatGPT,2
pred_duplicate_id,1993-s0001,,,ChatGPT,2
pred_duplicate_id,1993-s0002,,,ChatGPT,2
pred_duplicate_id,1993-s0003,,,ChatGPT,2
pred_duplicate_id,1993-s0004,,,ChatGPT,2
pred_duplicate_id,1993-s0005,,,ChatGPT,2
pred_duplicate_id,1993-s0006,,,ChatGPT,2
pred_duplicate_id,1993-s0007,,,ChatGPT,2
pred_duplicate_id,1993-s0008,,,ChatGPT,2
pred_duplicate_id,1993-s0009,,,ChatGPT,2
pred_duplicate_id,1993-s0010,,,ChatGPT,2
pred_duplicate_id,1993-s0011,,,ChatGPT,2
pred_duplicate_id,1994-s0000,,,ChatGPT,2
pred_duplicate_id,1994-s0001,,,ChatGPT,2
pred_duplicate_id,1994-s0002,,,ChatGPT,2
pred_duplicate_id,1994-s0003,,,ChatGPT,2
pred_duplicate_id,1994-s0004,,,ChatGPT,2
pred_duplicate_id,1994-s0005,,,ChatGPT,2
pred_duplicate_id,1994-s0006,,,ChatGPT,2
pred_duplicate_id,1995-s0000,,,ChatGPT,2
pred_duplicate_id,1995-s0001,,,ChatGPT,2
pred_duplicate_id,1995-s0002,,,ChatGPT,2
pred_duplicate_id,1995-s0003,,,ChatGPT,2
pred_duplicate_id,1995-s0004,,,ChatGPT,2
pred_duplicate_id,1995-s0005,,,ChatGPT,2
pred_duplicate_id,1995-s0006,,,ChatGPT,2
pred_duplicate_id,1995-s0007,,,ChatGPT,2
pred_duplicate_id,1995-s0008,,,ChatGPT,2
pred_duplicate_id,1995-s0009,,,ChatGPT,2
pred_duplicate_id,1995-s0010,,,ChatGPT,2
pred_duplicate_id,1995-s0011,,,ChatGPT,2
pred_duplicate_id,1995-s0012,,,ChatGPT,2
pred_duplicate_id,1995-s0013,,,ChatGPT,2
pred_duplicate_id,1995-s0014,,,ChatGPT,2
pred_duplicate_id,1995-s0015,,,ChatGPT,2
pred_duplicate_id,1995-s0016,,,ChatGPT,2
pred_duplicate_id,1995-s0017,,,ChatGPT,2
pred_duplicate_id,1995-s0018,,,ChatGPT,2
pred_duplicate_id,1995-s0019,,,ChatGPT,2
pred_duplicate_id,1995-s0020,,,ChatGPT,2
pred_duplicate_id,1995-s0021,,,ChatGPT,2
pred_duplicate_id,1995-s0022,,,ChatGPT,2
pred_duplicate_id,1995-s0023,,,ChatGPT,2
pred_duplicate_id,1995-s0024,,,ChatGPT,2
pred_duplicate_id,1995-s0025,,,ChatGPT,2
pred_duplicate_id,1995-s0026,,,ChatGPT,2
pred_duplicate_id,1995-s0027,,,ChatGPT,2
pred_duplicate_id,1995-s0028,,,ChatGPT,2
pred_duplicate_id,1995-s0029,,,ChatGPT,2
pred_duplicate_id,1995-s0030,,,ChatGPT,2
pred_duplicate_id,1995-s0031,,,ChatGPT,2
pred_duplicate_id,1995-s0032,,,ChatGPT,2
pred_duplicate_id,1995-s0033,,,ChatGPT,2
pred_duplicate_id,1995-s0034,,,ChatGPT,2
pred_duplicate_id,1995-s0035,,,ChatGPT,2
pred_duplicate_id,1995-s0036,,,ChatGPT,2
pred_duplicate_id,1995-s0037,,,ChatGPT,2
pred_duplicate_id,1995-s0038,,,ChatGPT,2
pred_duplicate_id,1995-s0039,,,ChatGPT,2
pred_duplicate_id,1995-s0040,,,ChatGPT,2
pred_duplicate_id,1995-s0041,,,ChatGPT,2
pred_duplicate_id,1995-s0042,,,ChatGPT,2
pred_duplicate_id,1995-s0043,,,ChatGPT,2
pred_duplicate_id,1995-s0044,,,ChatGPT,2
pred_duplicate_id,1995-s0045,,,ChatGPT,2
pred_duplicate_id,1995-s0046,,,ChatGPT,2
pred_duplicate_id,1995-s0047,,,ChatGPT,2
pred_duplicate_id,1995-s0048,,,ChatGPT,2
pred_duplicate_id,1995-s0049,,,ChatGPT,2
pred_duplicate_id,1995-s0050,,,ChatGPT,2
pred_duplicate_id,1995-s0051,,,ChatGPT,2
pred_duplicate_id,1995-s0052,,,ChatGPT,2
pred_duplicate_id,1995-s0053,,,ChatGPT,2
pred_duplicate_id,1995-s0054,,,ChatGPT,2
pred_duplicate_id,1995-s0055,,,ChatGPT,2
pred_duplicate_id,1995-s0056,,,ChatGPT,2
pred_duplicate_id,1995-s0057,,,ChatGPT,2
pred_duplicate_id,1995-s0058,,,ChatGPT,2
pred_duplicate_id,1995-s0059,,,ChatGPT,2
pred_duplicate_id,1995-s0060,,,ChatGPT,2
pred_duplicate_id,1995-s0061,,,ChatGPT,2
pred_duplicate_id,1995-s0062,,,ChatGPT,2
pred_duplicate_id,1995-s0063,,,ChatGPT,2
pred_duplicate_id,1995-s0064,,,ChatGPT,2
pred_duplicate_id,1995-s0065,,,ChatGPT,2
pred_duplicate_id,1995-s0066,,,ChatGPT,2
pred_duplicate_id,1995-s0067,,,ChatGPT,2
pred_duplicate_id,1995-s0068,,,ChatGPT,2
pred_duplicate_id,1995-s0069,,,ChatGPT,2
pred_duplicate_id,1995-s0070,,,ChatGPT,2
pred_duplicate_id,1995-s0071,,,ChatGPT,2
pred_duplicate_id,1995-s0072,,,ChatGPT,2
pred_duplicate_id,1995-s0073,,,ChatGPT,2
pred_duplicate_id,1995-s0074,,,ChatGPT,2
pred_duplicate_id,1995-s0075,,,ChatGPT,2
pred_duplicate_id,1995-s0076,,,ChatGPT,2
pred_duplicate_id,1995-s0077,,,ChatGPT,2
pred_duplicate_id,1995-s0078,,,ChatGPT,2
pred_duplicate_id,1995-s0079,,,ChatGPT,2
pred_duplicate_id,1995-s0080,,,ChatGPT,2
pred_duplicate_id,1995-s0081,,,ChatGPT,2
pred_duplicate_id,1995-s0082,,,ChatGPT,2
pred_duplicate_id,1995-s0083,,,ChatGPT,2
pred_duplicate_id,1995-s0084,,,ChatGPT,2
pred_duplicate_id,1995-s0085,,,ChatGPT,2
pred_duplicate_id,1995-s0086,,,ChatGPT,2
pred_duplicate_id,1995-s0087,,,ChatGPT,2
pred_duplicate_id,1996-s0000,,,ChatGPT,2
pred_duplicate_id,1996-s0001,,,ChatGPT,2
pred_duplicate_id,1996-s0002,,,ChatGPT,2
pred_duplicate_id,1996-s0003,,,ChatGPT,2
pred_duplicate_id,1996-s0004,,,ChatGPT,2
pred_duplicate_id,1996-s0005,,,ChatGPT,2
pred_duplicate_id,1996-s0006,,,ChatGPT,2
pred_duplicate_id,1996-s0007,,,ChatGPT,2
pred_duplicate_id,1996-s0008,,,ChatGPT,2
pred_duplicate_id,1996-s0009,,,ChatGPT,2
pred_duplicate_id,1996-s0010,,,ChatGPT,2
pred_duplicate_id,1996-s0011,,,ChatGPT,2
pred_duplicate_id,1996-s0012,,,ChatGPT,2
pred_duplicate_id,1996-s0013,,,ChatGPT,2
pred_duplicate_id,1996-s0014,,,ChatGPT,2
pred_duplicate_id,1996-s0015,,,ChatGPT,2
pred_duplicate_id,1996-s0016,,,ChatGPT,2
pred_duplicate_id,1997-s0000,,,ChatGPT,2
pred_duplicate_id,1997-s0001,,,ChatGPT,2
pred_duplicate_id,1997-s0002,,,ChatGPT,2
pred_duplicate_id,1997-s0003,,,ChatGPT,2
pred_duplicate_id,1997-s0004,,,ChatGPT,2
pred_duplicate_id,1997-s0005,,,ChatGPT,2
pred_duplicate_id,1997-s0006,,,ChatGPT,2
pred_duplicate_id,1997-s0007,,,ChatGPT,2
pred_duplicate_id,1997-s0008,,,ChatGPT,2
pred_duplicate_id,1997-s0009,,,ChatGPT,2
pred_duplicate_id,1997-s0010,,,ChatGPT,2
pred_duplicate_id,1997-s0011,,,ChatGPT,2
pred_duplicate_id,1998-s0000,,,ChatGPT,2
pred_duplicate_id,1999-s0000,,,ChatGPT,2
pred_duplicate_id,1999-s0001,,,ChatGPT,2
pred_duplicate_id,1999-s0002,,,ChatGPT,2
pred_duplicate_id,1999-s0003,,,ChatGPT,2
pred_duplicate_id,1999-s0004,,,ChatGPT,2
pred_duplicate_id,1999-s0005,,,ChatGPT,2
pred_duplicate_id,1999-s0006,,,ChatGPT,2
pred_duplicate_id,1999-s0007,,,ChatGPT,2
pred_duplicate_id,1999-s0008,,,ChatGPT,2
pred_duplicate_id,1999-s0009,,,ChatGPT,2
pred_duplicate_id,1999-s0010,,,ChatGPT,2
pred_duplicate_id,1999-s0011,,,ChatGPT,2
pred_duplicate_id,1999-s0012,,,ChatGPT,2
pred_duplicate_id,1999-s0013,,,ChatGPT,2
pred_duplicate_id,1999-s0014,,,ChatGPT,2
pred_duplicate_id,1999-s0015,,,ChatGPT,2
pred_duplicate_id,1999-s0016,,,ChatGPT,2
pred_duplicate_id,1999-s0017,,,ChatGPT,2
pred_duplicate_id,1999-s0018,,,ChatGPT,2
pred_duplicate_id,1999-s0019,,,ChatGPT,2
pred_duplicate_id,1999-s0020,,,ChatGPT,2
pred_duplicate_id,1999-s0021,,,ChatGPT,2
pred_duplicate_id,1999-s0022,,,ChatGPT,2
pred_duplicate_id,1999-s0023,,,ChatGPT,2
pred_duplicate_id,1999-s0024,,,ChatGPT,2
pred_duplicate_id,1999-s0025,,,ChatGPT,2
pred_duplicate_id,1999-s0026,,,ChatGPT,2
pred_duplicate_id,1999-s0027,,,ChatGPT,2
pred_duplicate_id,1999-s0028,,,ChatGPT,2
pred_duplicate_id,1999-s0029,,,ChatGPT,2
pred_duplicate_id,1999-s0030,,,ChatGPT,2
pred_duplicate_id,1999-s0031,,,ChatGPT,2
pred_duplicate_id,1999-s0032,,,ChatGPT,2
pred_duplicate_id,1999-s0033,,,ChatGPT,2
pred_duplicate_id,1999-s0034,,,ChatGPT,2
pred_duplicate_id,1999-s0035,,,ChatGPT,2
pred_duplicate_id,1999-s0036,,,ChatGPT,2
pred_duplicate_id,1999-s0037,,,ChatGPT,2
pred_duplicate_id,1999-s0038,,,ChatGPT,2
pred_duplicate_id,1999-s0039,,,ChatGPT,2
pred_duplicate_id,1999-s0040,,,ChatGPT,2
pred_duplicate_id,1999-s0041,,,ChatGPT,2
pred_duplicate_id,1999-s0042,,,ChatGPT,2
pred_duplicate_id,1999-s0043,,,ChatGPT,2
pred_duplicate_id,1999-s0044,,,ChatGPT,2
pred_duplicate_id,1999-s0045,,,ChatGPT,2
pred_duplicate_id,1999-s0046,,,ChatGPT,2
pred_duplicate_id,1999-s0047,,,ChatGPT,2
pred_duplicate_id,1999-s0048,,,ChatGPT,2
pred_duplicate_id,1999-s0049,,,ChatGPT,2
pred_duplicate_id,1999-s0050,,,ChatGPT,2
pred_duplicate_id,1999-s0051,,,ChatGPT,2
pred_duplicate_id,1999-s0052,,,ChatGPT,2
pred_duplicate_id,1999-s0053,,,ChatGPT,2
pred_duplicate_id,1999-s0054,,,ChatGPT,2
pred_duplicate_id,1999-s0055,,,ChatGPT,2
pred_duplicate_id,1999-s0056,,,ChatGPT,2
pred_duplicate_id,1999-s0057,,,ChatGPT,2
pred_duplicate_id,1999-s0058,,,ChatGPT,2
pred_duplicate_id,1999-s0059,,,ChatGPT,2
pred_duplicate_id,1999-s0060,,,ChatGPT,2
pred_duplicate_id,1999-s0061,,,ChatGPT,2
pred_duplicate_id,1999-s0062,,,ChatGPT,2
pred_duplicate_id,1999-s0063,,,ChatGPT,2
pred_duplicate_id,1999-s0064,,,ChatGPT,2
pred_duplicate_id,1999-s0065,,,ChatGPT,2
pred_duplicate_id,1999-s0066,,,ChatGPT,2
pred_duplicate_id,1999-s0067,,,ChatGPT,2
pred_duplicate_id,1999-s0068,,,ChatGPT,2
pred_duplicate_id,1999-s0069,,,ChatGPT,2
pred_duplicate_id,1999-s0070,,,ChatGPT,2
pred_duplicate_id,1999-s0071,,,ChatGPT,2
pred_duplicate_id,1999-s0072,,,ChatGPT,2
pred_duplicate_id,1999-s0073,,,ChatGPT,2
pred_duplicate_id,1999-s0074,,,ChatGPT,2
pred_duplicate_id,1999-s0075,,,ChatGPT,2
pred_duplicate_id,1999-s0076,,,ChatGPT,2
pred_duplicate_id,2000-s0000,,,ChatGPT,2
pred_duplicate_id,2000-s0001,,,ChatGPT,2
pred_missing_gold,1801-s0001,1801,人工智能招聘,Claude,
pred_missing_gold,1801-s0002,1801,人工智能招聘,Claude,
pred_missing_gold,1801-s0003,1801,人工智能招聘,Claude,
pred_missing_gold,1801-s0004,1801,人工智能招聘,Claude,
pred_missing_gold,1802-s0000,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0001,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0002,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0003,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0004,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0005,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0006,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0007,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0008,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0009,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0010,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0011,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0012,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0013,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0014,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0015,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0016,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0017,1802,人工智能招聘,Claude,
pred_missing_gold,1802-s0018,1802,人工智能招聘,Claude,
pred_missing_gold,1803-s0000,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0001,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0002,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0003,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0004,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0005,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0006,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0007,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0008,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0009,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0010,1803,人工智能招聘,Claude,
pred_missing_gold,1803-s0011,1803,人工智能招聘,Claude,
pred_missing_gold,1804-s0000,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0001,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0002,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0003,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0004,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0005,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0006,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0007,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0008,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0009,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0010,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0011,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0012,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0013,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0014,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0015,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0016,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0017,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0018,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0019,1804,人工智能招聘,Claude,
pred_missing_gold,1804-s0020,1804,人工智能招聘,Claude,
pred_missing_gold,1805-s0000,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0001,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0002,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0003,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0004,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0005,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0006,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0007,1805,人工智能招聘,Claude,
pred_missing_gold,1805-s0008,1805,人工智能招聘,Claude,
pred_missing_gold,1806-s0000,1806,人工智能招聘,Claude,
pred_missing_gold,1806-s0001,1806,人工智能招聘,Claude,
